10 11.1111 12.2222 13.3333 14.4444 15.5556 16.6667 17.7778 18.8889 20 
11.1111 0 0 0 0 0 0 0 0 21.1111 
12.2222 0 0 0 0 0 0 0 0 22.2222 
13.3333 0 0 0 0 0 0 0 0 23.3333 
14.4444 0 0 0 0 0 0 0 0 24.4444 
15.5556 0 0 0 0 0 0 0 0 25.5556 
16.6667 0 0 0 0 0 0 0 0 26.6667 
17.7778 0 0 0 0 0 0 0 0 27.7778 
18.8889 0 0 0 0 0 0 0 0 28.8889 
20 21.1111 22.2222 23.3333 24.4444 25.5556 26.6667 27.7778 28.8889 30 
